id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax
weapon_common_railgun_silver_L08_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,8,Silver,PlayerAndRangers,12,72,90,9.35,10.33,6,8,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_gold_L08_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,8,Gold,PlayerAndRangers,11,83,103,9.91,10.95,5,7,1,2,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_bronze_L09_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,9,Bronze,PlayerAndRangers,14,67,82,8.99,9.94,7,9,2,4,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_silver_L09_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,9,Silver,PlayerAndRangers,13,79,97,9.46,10.46,6,8,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_gold_L09_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,9,Gold,PlayerAndRangers,12,91,112,10.03,11.09,5,7,1,2,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_bronze_L10_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,10,Bronze,PlayerAndRangers,15,72,89,9.1,10.05,8,10,2,4,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_silver_L10_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,10,Silver,PlayerAndRangers,14,85,105,9.58,10.58,7,9,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_railgun_gold_L10_01,Рельсотрон,"Узкий сверхбыстрый кинетический трассер cyan-white. Дальнобойное точное оружие. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_railgun,10,Gold,PlayerAndRangers,13,98,121,10.15,11.21,6,8,1,2,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_common_railgun_projectile,False,0,0
weapon_common_missile_bronze_L01_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,1,Bronze,PlayerAndRangers,7,34,42,7.22,7.98,6,8,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,19,28
weapon_common_missile_silver_L01_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,1,Silver,PlayerAndRangers,6,40,50,7.6,8.4,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,22,33
weapon_common_missile_gold_L01_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,1,Gold,PlayerAndRangers,5,46,57,8.06,8.9,4,6,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,25,38
weapon_common_missile_bronze_L02_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,2,Bronze,PlayerAndRangers,8,42,52,7.32,8.1,6,8,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,20,31
weapon_common_missile_silver_L02_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,2,Silver,PlayerAndRangers,7,49,61,7.71,8.53,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,24,36
weapon_common_missile_gold_L02_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,2,Gold,PlayerAndRangers,6,56,70,8.17,9.04,4,6,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,28,41
weapon_common_missile_bronze_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Bronze,PlayerAndRangers,9,49,61,7.44,8.22,6,8,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,22,33
weapon_common_missile_silver_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Silver,PlayerAndRangers,8,58,72,7.83,8.65,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,26,39
weapon_common_missile_gold_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Gold,PlayerAndRangers,7,67,83,8.3,9.17,4,6,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,30,45
weapon_common_missile_bronze_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Bronze,PlayerAndRangers,10,57,71,7.54,8.34,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,24,36
weapon_common_missile_silver_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Silver,PlayerAndRangers,9,67,83,7.94,8.78,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,28,42
weapon_common_missile_gold_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Gold,PlayerAndRangers,8,77,95,8.42,9.31,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,32,48
weapon_common_missile_bronze_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Bronze,PlayerAndRangers,11,65,80,7.66,8.46,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,26,38
weapon_common_missile_silver_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Silver,PlayerAndRangers,10,76,94,8.06,8.9,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,30,45
weapon_common_missile_gold_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Gold,PlayerAndRangers,9,87,108,8.54,9.43,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,52
weapon_common_missile_bronze_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Bronze,PlayerAndRangers,12,71,88,7.76,8.58,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,27,41
weapon_common_missile_silver_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Silver,PlayerAndRangers,11,84,104,8.17,9.03,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,32,48
weapon_common_missile_gold_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Gold,PlayerAndRangers,10,97,120,8.66,9.57,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,37,55
weapon_common_missile_bronze_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Bronze,PlayerAndRangers,13,79,98,7.87,8.7,8,10,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,29,43
weapon_common_missile_silver_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Silver,PlayerAndRangers,12,93,115,8.28,9.16,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,51
weapon_common_missile_gold_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Gold,PlayerAndRangers,11,107,132,8.78,9.71,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,39,59
weapon_common_missile_bronze_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Bronze,PlayerAndRangers,14,87,107,7.98,8.82,8,10,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,31,46
weapon_common_missile_silver_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Silver,PlayerAndRangers,13,102,126,8.4,9.28,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,36,54
weapon_common_missile_gold_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Gold,PlayerAndRangers,12,117,145,8.9,9.84,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,41,62
weapon_common_missile_bronze_L09_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,9,Bronze,PlayerAndRangers,15,94,116,8.08,8.94,8,10,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,32,48
weapon_common_missile_silver_L09_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,9,Silver,PlayerAndRangers,14,111,137,8.51,9.41,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,38,57
weapon_common_missile_gold_L09_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,9,Gold,PlayerAndRangers,13,128,158,9.02,9.97,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,44,66
weapon_common_missile_bronze_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Bronze,PlayerAndRangers,16,102,126,8.2,9.05,9,11,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,51
weapon_common_missile_silver_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Silver,PlayerAndRangers,15,120,148,8.63,9.53,8,10,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,40,60
weapon_common_missile_gold_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Gold,PlayerAndRangers,14,138,170,9.15,10.1,7,9,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,46,69
weapon_ai_laser_silver_L01_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,1,Silver,AI,3,9,13,7.12,7.88,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L02_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,2,Silver,AI,4,11,15,7.24,8,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L03_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,3,Silver,AI,5,14,18,7.35,8.13,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L04_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,4,Silver,AI,6,16,20,7.47,8.25,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L05_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,5,Silver,AI,7,18,24,7.58,8.38,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L06_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,6,Silver,AI,8,20,26,7.69,8.51,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L07_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,7,Silver,AI,9,23,29,7.81,8.63,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L08_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,8,Silver,AI,10,25,31,7.92,8.76,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L09_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,9,Silver,AI,11,27,33,8.04,8.88,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_laser_silver_L10_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,10,Silver,AI,12,29,37,8.15,9.01,4,6,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0
weapon_ai_pulse_silver_L01_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,1,Silver,AI,4,4,6,6.17,6.83,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L02_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,2,Silver,AI,5,5,7,6.29,6.95,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L03_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,3,Silver,AI,6,6,8,6.4,7.08,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L04_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,4,Silver,AI,7,7,9,6.52,7.2,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L05_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,5,Silver,AI,8,8,10,6.63,7.33,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L06_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,6,Silver,AI,9,9,11,6.74,7.46,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L07_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,7,Silver,AI,10,10,14,6.86,7.58,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L08_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,8,Silver,AI,11,11,15,6.97,7.71,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L09_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,9,Silver,AI,12,12,16,7.09,7.83,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_pulse_silver_L10_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,10,Silver,AI,13,13,17,7.2,7.96,4,6,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0
weapon_ai_disruptor_silver_L01_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,1,Silver,AI,4,23,29,5.7,6.3,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
