id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax,autoDetectShotType,shotType,shotCount
weapon_common_missile_gold_L09_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,9,Gold,PlayerAndRangers,13,128,158,229.08,254.89,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,44,66,False,MissileSwarm,1
weapon_common_missile_bronze_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Bronze,PlayerAndRangers,16,102,126,206.79,229.89,9,11,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,51,False,MissileSwarm,1
weapon_common_missile_silver_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Silver,PlayerAndRangers,15,120,148,218.48,242.93,8,10,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,40,60,False,MissileSwarm,1
weapon_common_missile_gold_L10_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,10,Gold,PlayerAndRangers,14,138,170,232.61,258.42,7,9,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,46,69,False,MissileSwarm,1
weapon_ai_laser_silver_L01_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,1,Silver,AI,3,9,13,177.45,198.10,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L02_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,2,Silver,AI,4,11,15,180.71,201.36,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L03_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,3,Silver,AI,5,14,18,183.70,204.89,1,3,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L04_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,4,Silver,AI,6,16,20,186.96,208.15,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L05_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,5,Silver,AI,7,18,24,189.95,211.68,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L06_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,6,Silver,AI,8,20,26,192.93,215.22,2,4,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L07_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,7,Silver,AI,9,23,29,196.20,218.48,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L08_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,8,Silver,AI,10,25,31,199.18,222.01,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L09_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,9,Silver,AI,11,27,33,202.45,225.27,3,5,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_laser_silver_L10_01,Прецизионный лазер,"Ровный красный машинный лазер. Выглядит холодно и точно, без органики. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_laser,10,Silver,AI,12,29,37,205.43,228.80,4,6,1,1,True,Laser,Energy,SelectedTarget,prefab_weapon_ai_laser_projectile,False,0,0,False,Beam,5
weapon_ai_pulse_silver_L01_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,1,Silver,AI,4,4,6,151.63,169.57,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L02_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,2,Silver,AI,5,5,7,154.89,172.83,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L03_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,3,Silver,AI,6,6,8,157.88,176.36,1,3,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L04_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,4,Silver,AI,7,7,9,161.14,179.62,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L05_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,5,Silver,AI,8,8,10,164.13,183.15,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L06_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,6,Silver,AI,9,9,11,167.12,186.68,2,4,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L07_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,7,Silver,AI,10,10,14,170.38,189.95,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L08_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,8,Silver,AI,11,11,15,173.37,193.48,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L09_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,9,Silver,AI,12,12,16,176.63,196.74,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_pulse_silver_L10_01,Геометрический импульс,"Серия из 4 красно-пурпурных геометричных импульсов, квадратных или шестигранных. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_pulse,10,Silver,AI,13,13,17,179.62,200.27,4,6,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_ai_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_ai_disruptor_silver_L01_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,1,Silver,AI,4,23,29,138.86,155.16,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L02_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,2,Silver,AI,5,28,36,141.85,158.70,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L03_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,3,Silver,AI,6,33,41,145.11,161.96,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L04_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,4,Silver,AI,7,38,48,148.10,165.49,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L05_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,5,Silver,AI,8,44,54,151.36,168.75,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L06_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,6,Silver,AI,9,49,61,154.35,172.28,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L07_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,7,Silver,AI,10,54,66,157.34,175.82,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L08_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,8,Silver,AI,11,59,73,160.60,179.08,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L09_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,9,Silver,AI,12,64,80,163.59,182.61,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_disruptor_silver_L10_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,10,Silver,AI,13,69,85,166.85,185.87,6,8,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0,False,Wave,1
weapon_ai_core_bolt_silver_L01_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,1,Silver,AI,5,30,38,229.35,254.89,4,6,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L02_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,2,Silver,AI,6,36,46,232.34,258.42,4,6,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L03_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,3,Silver,AI,7,44,54,235.33,261.96,4,6,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L04_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,4,Silver,AI,8,50,62,238.59,265.22,5,7,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L05_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,5,Silver,AI,9,57,71,241.58,268.75,5,7,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L06_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,6,Silver,AI,10,63,79,244.57,272.28,5,7,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L07_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,7,Silver,AI,11,71,87,247.83,275.54,6,8,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L08_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,8,Silver,AI,12,77,95,250.82,279.08,6,8,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L09_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,9,Silver,AI,13,84,104,254.08,282.34,6,8,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_core_bolt_silver_L10_01,Core Bolt,"Крупное холодное энергетическое ядро AI, летит медленно и геометрично. Должно ощущаться тяжёлым точным зарядом, а не рельсотроном. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_core_bolt,10,Silver,AI,14,90,112,257.07,285.87,7,9,1,3,False,Plasma,Energy,SelectedTarget,prefab_weapon_ai_core_bolt_projectile,False,0,0,False,HeavyProjectile,1
weapon_ai_swarm_missile_silver_L01_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,1,Silver,AI,6,10,14,190.49,212.23,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,22,33,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L02_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,2,Silver,AI,7,13,17,193.48,215.76,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,24,36,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L03_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,3,Silver,AI,8,15,19,196.74,219.02,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,26,39,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L04_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,4,Silver,AI,9,18,22,199.73,222.55,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,28,42,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L05_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,5,Silver,AI,10,20,26,202.99,225.82,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,30,45,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L06_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,6,Silver,AI,11,22,28,205.98,229.35,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,32,48,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L07_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,7,Silver,AI,12,25,31,208.97,232.88,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,34,51,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L08_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,8,Silver,AI,13,27,33,212.23,236.14,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,36,54,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L09_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,9,Silver,AI,14,29,37,215.22,239.67,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,38,57,False,MissileSwarm,1
weapon_ai_swarm_missile_silver_L10_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,10,Silver,AI,15,32,40,218.48,242.93,8,10,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,40,60,False,MissileSwarm,1
weapon_ancient_shard_volley_silver_L01_01,Shard Volley,"Короткая очередь быстрых древних энергетических осколков. Визуально это серия малых зарядов, а не луч: Lance остаётся единственным лучевым семейством Ancients. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancients_shard_volley,1,Silver,Ancients,3,37,47,216.30,240.76,7,9,1,1,True,Pulse,Energy,SelectedTarget,prefab_weapon_ancients_shard_volley_projectile,False,0,0,False,RapidEnergyVolley,1
