id,displayName,description,level,groupKind,allyType,enemyFaction,strengthRank,strengthOrder,weaponOwner,weaponOwnerKey,variant,weaponCount,powerScore,tierPattern,familyPattern,weaponConfig01,weaponConfig02,weaponConfig03,weaponConfig04,weaponConfig05,actualWeaponCount,countCheck,strictLevelCheck,ownerCheck,referenceCheck,duplicateCheck,mixedTierCheck,allyOrderCheck,overallCheck,sourceBranch,sourceCsvPath,sourceNote
weapon_group_ally_civilian_transport_L06_05,"Транспорт — уровень 6, вариант 5","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 6; weapon count: 3; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",6,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,5,3,407,Silver + Bronze + Bronze,laser + pulse + railgun,weapon_common_laser_silver_L06_01,weapon_common_pulse_bronze_L06_01,weapon_common_railgun_bronze_L06_01,,,3,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L07_01,"Транспорт — уровень 7, вариант 1","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 7; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,1,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L07_01,weapon_common_pulse_bronze_L07_01,weapon_common_plasma_bronze_L07_01,weapon_common_railgun_bronze_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L07_02,"Транспорт — уровень 7, вариант 2","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 7; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,2,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L07_01,weapon_common_pulse_bronze_L07_01,weapon_common_plasma_bronze_L07_01,weapon_common_railgun_bronze_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L07_03,"Транспорт — уровень 7, вариант 3","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 7; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,3,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L07_01,weapon_common_pulse_bronze_L07_01,weapon_common_plasma_bronze_L07_01,weapon_common_railgun_bronze_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L07_04,"Транспорт — уровень 7, вариант 4","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 7; weapon count: 4; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,4,4,510,Silver + Bronze + Bronze + Bronze,plasma + laser + pulse + railgun,weapon_common_plasma_silver_L07_01,weapon_common_laser_bronze_L07_01,weapon_common_pulse_bronze_L07_01,weapon_common_railgun_bronze_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L07_05,"Транспорт — уровень 7, вариант 5","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 7; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,5,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + railgun + plasma,weapon_common_laser_silver_L07_01,weapon_common_pulse_bronze_L07_01,weapon_common_railgun_bronze_L07_01,weapon_common_plasma_bronze_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L08_01,"Транспорт — уровень 8, вариант 1","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 8; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,1,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L08_01,weapon_common_pulse_bronze_L08_01,weapon_common_plasma_bronze_L08_01,weapon_common_railgun_bronze_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L08_02,"Транспорт — уровень 8, вариант 2","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 8; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,2,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L08_01,weapon_common_pulse_bronze_L08_01,weapon_common_plasma_bronze_L08_01,weapon_common_railgun_bronze_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L08_03,"Транспорт — уровень 8, вариант 3","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 8; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,3,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + plasma + railgun,weapon_common_laser_silver_L08_01,weapon_common_pulse_bronze_L08_01,weapon_common_plasma_bronze_L08_01,weapon_common_railgun_bronze_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L08_04,"Транспорт — уровень 8, вариант 4","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 8; weapon count: 4; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,4,4,510,Silver + Bronze + Bronze + Bronze,plasma + laser + pulse + railgun,weapon_common_plasma_silver_L08_01,weapon_common_laser_bronze_L08_01,weapon_common_pulse_bronze_L08_01,weapon_common_railgun_bronze_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L08_05,"Транспорт — уровень 8, вариант 5","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 8; weapon count: 4; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,5,4,510,Silver + Bronze + Bronze + Bronze,laser + pulse + railgun + plasma,weapon_common_laser_silver_L08_01,weapon_common_pulse_bronze_L08_01,weapon_common_railgun_bronze_L08_01,weapon_common_plasma_bronze_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L09_01,"Транспорт — уровень 9, вариант 1","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 9; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,1,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L09_01,weapon_common_pulse_bronze_L09_01,weapon_common_plasma_silver_L09_01,weapon_common_railgun_bronze_L09_01,weapon_common_missile_bronze_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L09_02,"Транспорт — уровень 9, вариант 2","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 9; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,2,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L09_01,weapon_common_pulse_bronze_L09_01,weapon_common_plasma_silver_L09_01,weapon_common_railgun_bronze_L09_01,weapon_common_missile_bronze_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L09_03,"Транспорт — уровень 9, вариант 3","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 9; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,3,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L09_01,weapon_common_pulse_bronze_L09_01,weapon_common_plasma_silver_L09_01,weapon_common_railgun_bronze_L09_01,weapon_common_missile_bronze_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L09_04,"Транспорт — уровень 9, вариант 4","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 9; weapon count: 5; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,4,5,715,Silver + Bronze + Silver + Bronze + Bronze,plasma + laser + pulse + railgun + missile,weapon_common_plasma_silver_L09_01,weapon_common_laser_bronze_L09_01,weapon_common_pulse_silver_L09_01,weapon_common_railgun_bronze_L09_01,weapon_common_missile_bronze_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L09_05,"Транспорт — уровень 9, вариант 5","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 9; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,5,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + railgun + plasma + missile,weapon_common_laser_silver_L09_01,weapon_common_pulse_bronze_L09_01,weapon_common_railgun_silver_L09_01,weapon_common_plasma_bronze_L09_01,weapon_common_missile_bronze_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L10_01,"Транспорт — уровень 10, вариант 1","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 10; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,1,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L10_01,weapon_common_pulse_bronze_L10_01,weapon_common_plasma_silver_L10_01,weapon_common_railgun_bronze_L10_01,weapon_common_missile_bronze_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L10_02,"Транспорт — уровень 10, вариант 2","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 10; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,2,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L10_01,weapon_common_pulse_bronze_L10_01,weapon_common_plasma_silver_L10_01,weapon_common_railgun_bronze_L10_01,weapon_common_missile_bronze_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L10_03,"Транспорт — уровень 10, вариант 3","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 10; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,3,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + plasma + railgun + missile,weapon_common_laser_silver_L10_01,weapon_common_pulse_bronze_L10_01,weapon_common_plasma_silver_L10_01,weapon_common_railgun_bronze_L10_01,weapon_common_missile_bronze_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L10_04,"Транспорт — уровень 10, вариант 4","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 10; weapon count: 5; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,4,5,715,Silver + Bronze + Silver + Bronze + Bronze,plasma + laser + pulse + railgun + missile,weapon_common_plasma_silver_L10_01,weapon_common_laser_bronze_L10_01,weapon_common_pulse_silver_L10_01,weapon_common_railgun_bronze_L10_01,weapon_common_missile_bronze_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_civilian_transport_L10_05,"Транспорт — уровень 10, вариант 5","Гражданский транспорт с оборонительным вооружением: слабее медиков, но лучше гражданских/торговцев. Strict-level: 10; weapon count: 5; primary focus: точность. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,CivilianTransport,,2,4 — after Medic,PlayerAndRangers,common,5,5,715,Silver + Bronze + Silver + Bronze + Bronze,laser + pulse + railgun + plasma + missile,weapon_common_laser_silver_L10_01,weapon_common_pulse_bronze_L10_01,weapon_common_railgun_silver_L10_01,weapon_common_plasma_bronze_L10_01,weapon_common_missile_bronze_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L01_01,"Гражданские / торговцы — уровень 1, вариант 1",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 1; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,1,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,1,1,101,Bronze,pulse,weapon_common_pulse_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L01_02,"Гражданские / торговцы — уровень 1, вариант 2",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 1; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,1,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,2,1,101,Bronze,pulse,weapon_common_pulse_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L01_03,"Гражданские / торговцы — уровень 1, вариант 3",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 1; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,1,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,3,1,101,Bronze,pulse,weapon_common_pulse_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L01_04,"Гражданские / торговцы — уровень 1, вариант 4",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 1; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,1,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,4,1,101,Bronze,pulse,weapon_common_pulse_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L01_05,"Гражданские / торговцы — уровень 1, вариант 5",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 1; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,1,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,5,1,101,Bronze,pulse,weapon_common_pulse_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L02_01,"Гражданские / торговцы — уровень 2, вариант 1",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 2; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,2,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,1,1,101,Bronze,pulse,weapon_common_pulse_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L02_02,"Гражданские / торговцы — уровень 2, вариант 2",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 2; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,2,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,2,1,101,Bronze,pulse,weapon_common_pulse_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L02_03,"Гражданские / торговцы — уровень 2, вариант 3",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 2; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,2,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,3,1,101,Bronze,pulse,weapon_common_pulse_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L02_04,"Гражданские / торговцы — уровень 2, вариант 4",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 2; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,2,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,4,1,101,Bronze,pulse,weapon_common_pulse_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L02_05,"Гражданские / торговцы — уровень 2, вариант 5",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 2; weapon count: 1; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,2,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,5,1,101,Bronze,pulse,weapon_common_pulse_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_trader_L03_01,"Гражданские / торговцы — уровень 3, вариант 1",Самые слабые союзные/гражданские группы: минимальное самооборонительное вооружение. Strict-level: 3; weapon count: 2; primary focus: шквальный огонь. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.,3,Ally,Trader,,1,5 — weakest ally,PlayerAndRangers,common,1,2,302,Silver + Bronze,pulse + pulse,weapon_common_pulse_silver_L03_01,weapon_common_pulse_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
